2725,nan
2726,217
2727,nan
2728,205
2729,nan
2730,nan
2731,16
2732,226
2733,nan
2734,nan
2735,nan
2736,nan
2737,200
2738,nan
2739,46
2740,nan
2741,nan
2742,45
2743,nan
2744,181
2745,94
2746,nan
2747,nan
2748,nan
2749,21
2750,nan
2751,nan
2752,nan
2753,nan
2754,nan
2755,210
2756,86
2757,nan
2758,10
2759,218
2760,nan
2761,nan
2762,nan
2763,233
2764,nan
2765,nan
2766,159
2767,nan
2768,199
2769,160
2770,nan
2771,240
2772,3
2773,nan
2774,226
2775,54
2776,nan
2777,nan
2778,182
2779,nan
2780,235
2781,nan
2782,nan
2783,117
2784,27
2785,58
2786,nan
2787,41
2788,nan
2789,4
2790,nan
2791,6
2792,nan
2793,nan
2794,nan
2795,99
2796,nan
2797,118
2798,nan
2799,nan
2800,22
2801,66
2802,169
2803,nan
2804,nan
2805,nan
2806,nan
2807,nan
2808,nan
2809,nan
2810,34
2811,231
2812,nan
2813,1
2814,nan
2815,8
2816,nan
2817,nan
2818,29
2819,30
2820,3
2821,nan
2822,nan
2823,nan
2824,85
2825,219
2826,nan
2827,4
2828,3
2829,122
2830,72
2831,26
2832,nan
2833,nan
2834,98
2835,99
2836,30
2837,nan
2838,nan
2839,nan
2840,nan
2841,3
2842,nan
2843,nan
2844,58
2845,nan
2846,nan
2847,24
2848,nan
2849,3
2850,107
2851,nan
2852,53
2853,nan
2854,2
2855,79
2856,107
2857,nan
2858,nan
2859,nan
2860,nan
2861,62
2862,nan
2863,nan
2864,54
2865,10
2866,nan
2867,1
2868,nan
2869,42
2870,nan
2871,nan
2872,1
2873,nan
2874,nan
2875,nan
2876,94
2877,nan
2878,15
2879,nan
2880,24
2881,229
2882,nan
2883,nan
2884,nan
2885,nan
2886,96
2887,203
2888,88
2889,3
2890,nan
2891,18
2892,nan
2893,66
2894,66
2895,nan
2896,nan
2897,nan
2898,nan
2899,nan
2900,nan
2901,nan
2902,nan
2903,nan
2904,nan
2905,nan
2906,nan
2907,nan
2908,nan
2909,nan
2910,20
2911,nan
2912,nan
2913,nan
2914,15
2915,nan
2916,nan
2917,nan
2918,131
2919,209
2920,14
2921,nan
2922,nan
2923,5
2924,24
2925,103
2926,199
2927,nan
2928,62
2929,37
2930,nan
2931,10
2932,nan
2933,nan
2934,nan
2935,90
2936,nan
2937,7
2938,21
2939,89
2940,nan
2941,44
2942,nan
2943,nan
2944,nan
2945,nan
2946,93
2947,nan
2948,203
2949,56
2950,93
2951,80
2952,nan
2953,nan
2954,nan
2955,20
2956,nan
2957,27
2958,nan
2959,nan
2960,21
2961,nan
2962,nan
2963,29
2964,83
2965,10
2966,nan
2967,95
2968,100
2969,nan
2970,2
2971,92
2972,nan
2973,nan
2974,nan
2975,nan
2976,nan
2977,nan
2978,107
2979,nan
2980,nan
2981,nan
2982,nan
2983,nan
2984,nan
2985,nan
2986,126
2987,55
2988,37
2989,nan
2990,18
2991,51
2992,nan
2993,37
2994,31
2995,nan
2996,nan
2997,29
2998,40
2999,113
3000,98
3001,50
3002,6
3003,nan
3004,87
3005,52
3006,16
3007,nan
3008,nan
3009,19
3010,nan
3011,30
3012,nan
3013,16
3014,nan
3015,nan
3016,nan
3017,53
3018,98
3019,nan
3020,nan
3021,2
3022,nan
3023,nan
3024,nan
3025,nan
3026,nan
3027,nan
3028,nan
3029,23
3030,nan
3031,nan
3032,nan
3033,8
3034,nan
3035,28
3036,79
3037,33
3038,36
3039,nan
3040,82
3041,nan
3042,79
3043,2
3044,nan
3045,nan
3046,nan
3047,12
3048,nan
3049,nan
3050,nan
3051,nan
3052,nan
3053,nan
3054,20
3055,60
3056,nan
3057,nan
3058,nan
3059,5
3060,nan
3061,1
3062,58
3063,216
3064,nan
3065,3
3066,222
3067,68
3068,nan
3069,nan
3070,nan
3071,65
3072,nan
3073,189
3074,229
3075,228
3076,nan
3077,1
3078,134
3079,185
3080,141
3081,238
3082,216
3083,105
3084,nan
3085,nan
3086,1
3087,nan
3088,nan
3089,nan
3090,nan
3091,161
3092,nan
3093,nan
3094,nan
3095,172
3096,nan
3097,2
3098,nan
3099,29
3100,29
3101,nan
3102,56
3103,66
3104,nan
3105,12
3106,nan
3107,80
3108,nan
3109,nan
3110,nan
3111,60
3112,nan
3113,nan
3114,62
3115,nan
3116,nan
3117,nan
3118,nan
3119,81
3120,nan
3121,nan
3122,nan
3123,15
3124,nan
3125,nan
3126,12
3127,2
3128,nan
3129,nan
3130,59
3131,nan
3132,nan
3133,nan
3134,154
3135,nan
3136,nan
3137,nan
3138,1
3139,135
3140,71
3141,56
3142,nan
3143,nan
3144,159
3145,114
3146,71
3147,101
3148,2
3149,19
3150,129
3151,nan
3152,1
3153,nan
3154,124
3155,142
3156,40
3157,43
3158,141
3159,nan
3160,nan
3161,37
3162,nan
3163,nan
3164,nan
3165,79
3166,nan
3167,nan
3168,95
3169,109
3170,3
3171,nan
3172,56
3173,133
3174,85
3175,36
3176,95
3177,162
3178,nan
3179,98
3180,84
3181,nan
3182,28
3183,158
3184,nan
3185,nan
3186,nan
3187,nan
3188,nan
3189,91
3190,nan
3191,nan
3192,nan
3193,nan
3194,nan
3195,nan
3196,21
3197,10
3198,nan
3199,nan
3200,nan
3201,nan
3202,nan
3203,nan
3204,37
3205,98
3206,nan
3207,105
3208,16
3209,nan
3210,nan
3211,nan
3212,89
3213,nan
3214,nan
3215,nan
3216,nan
3217,nan
3218,nan
3219,nan
3220,26
3221,149
3222,nan
3223,nan
3224,nan
3225,nan
3226,143
3227,nan
3228,127
3229,nan
3230,nan
3231,38
3232,nan
3233,nan
3234,nan
3235,nan
3236,11
3237,nan
3238,nan
3239,2
3240,nan
3241,47
3242,nan
3243,nan
3244,126
3245,nan
3246,nan
3247,nan
3248,3
3249,34
3250,39
3251,nan
3252,44
3253,nan
3254,nan
3255,nan
3256,nan
3257,5
3258,nan
3259,nan
3260,nan
3261,90
3262,nan
3263,nan
3264,nan
3265,nan
3266,69
3267,11
3268,nan
3269,nan
3270,nan
3271,nan
3272,nan
3273,nan
3274,nan
3275,nan
3276,21
3277,nan
3278,nan
3279,3
3280,nan
3281,nan
3282,97
3283,nan
3284,nan
3285,2
3286,68
3287,nan
3288,86
3289,68
3290,53
3291,16
3292,44
3293,nan
3294,nan
3295,nan
3296,81
3297,35
3298,nan
3299,5
3300,nan
3301,nan
3302,2
3303,nan
3304,nan
3305,nan
3306,nan
3307,nan
3308,nan
3309,10
3310,nan
3311,19
3312,nan
3313,31
3314,nan
3315,90
3316,11
3317,94
3318,58
3319,nan
3320,47
3321,32
3322,31
3323,67
3324,nan
3325,50
3326,40
3327,2
3328,nan
3329,nan
3330,nan
3331,nan
3332,nan
3333,nan
3334,nan
3335,nan
3336,64
3337,2
3338,nan
3339,57
3340,nan
3341,nan
3342,nan
3343,nan
3344,2
3345,nan
3346,nan
3347,8
3348,nan
3349,nan
3350,nan
3351,nan
3352,nan
3353,nan
3354,nan
3355,nan
3356,nan
3357,nan
3358,nan
3359,nan
3360,17
3361,nan
3362,nan
3363,1
3364,nan
3365,nan
3366,nan
3367,nan
3368,nan
3369,nan
3370,nan
3371,nan
3372,nan
3373,nan
3374,nan
3375,15
3376,nan
3377,nan
3378,16
3379,nan
3380,1
3381,nan
3382,nan
3383,16
3384,nan
3385,nan
3386,nan
3387,nan
3388,1
3389,nan
3390,nan
3391,nan
3392,nan
3393,nan
3394,nan
3395,nan
3396,nan
3397,nan
3398,5
3399,20
3400,nan
3401,28
3402,nan
3403,52
3404,nan
3405,nan
3406,nan
3407,nan
3408,nan
3409,nan
3410,nan
3411,nan
3412,18
3413,nan
3414,nan
3415,1
3416,63
3417,nan
3418,41
3419,32
3420,41
3421,27
3422,22
3423,nan
3424,nan
3425,nan
3426,32
3427,nan
3428,nan
3429,56
3430,39
3431,nan
3432,10
3433,nan
3434,nan
3435,nan
3436,nan
3437,13
3438,nan
3439,nan
3440,nan
3441,nan
3442,nan
3443,nan
3444,nan
3445,27
3446,nan
3447,nan
3448,nan
3449,nan
3450,nan
3451,nan
3452,nan
3453,nan
3454,16
3455,nan
3456,nan
3457,nan
3458,nan
3459,nan
3460,23
3461,nan
3462,14
3463,42
3464,nan
3465,11
3466,nan
3467,15
3468,nan
3469,3
3470,nan
3471,25
3472,19
3473,nan
3474,nan
3475,nan
3476,nan
3477,nan
3478,28
3479,nan
3480,nan
3481,nan
3482,nan
3483,nan
3484,nan
3485,nan
3486,nan
3487,17
3488,nan
3489,10
3490,nan
3491,22
3492,18
3493,nan
3494,nan
3495,nan
3496,nan
3497,43
3498,16
3499,nan
3500,nan
3501,nan
3502,nan
3503,nan
3504,nan
3505,nan
3506,nan
3507,nan
3508,nan
3509,1
3510,nan
3511,nan
3512,nan
3513,nan
3514,nan
3515,nan
3516,nan
3517,nan
3518,37
3519,nan
3520,15
3521,nan
3522,nan
3523,26
3524,16
3525,nan
3526,nan
3527,nan
3528,nan
3529,nan
3530,nan
3531,nan
3532,nan
3533,nan
3534,nan
3535,19
3536,nan
3537,2
3538,nan
3539,nan
3540,nan
3541,8
3542,nan
3543,nan
3544,nan
3545,nan
3546,37
3547,nan
3548,nan
3549,nan
3550,nan
3551,nan
3552,nan
3553,nan
3554,nan
3555,nan
3556,nan
3557,nan
3558,nan
3559,3
3560,nan
3561,nan
3562,nan
3563,nan
3564,nan
3565,nan
3566,nan
3567,16
3568,8
3569,nan
3570,nan
3571,nan
3572,nan
3573,39
3574,nan
3575,nan
3576,nan
3577,nan
3578,31
3579,nan
3580,nan
3581,46
3582,12
3583,nan
3584,1
3585,nan
3586,27
3587,nan
3588,9
3589,nan
3590,nan
3591,nan
3592,nan
3593,2
3594,nan
3595,nan
3596,nan
3597,nan
3598,16
3599,nan
3600,25
3601,nan
3602,nan
3603,18
3604,nan
3605,nan
3606,9
3607,nan
3608,nan
3609,nan
3610,nan
3611,nan
3612,nan
3613,20
3614,nan
3615,nan
3616,nan
3617,18
3618,8
3619,nan
3620,27
3621,nan
3622,nan
3623,nan
3624,nan
3625,22
3626,14
3627,nan
3628,24
3629,nan
3630,23
3631,nan
3632,nan
3633,8
3634,20
3635,nan
3636,nan
3637,nan
3638,nan
3639,nan
3640,39
3641,nan
3642,nan
3643,nan
3644,27
3645,29
3646,nan
3647,nan
3648,nan
3649,nan
3650,nan
3651,nan
3652,21
3653,nan
3654,24
3655,nan
3656,14
3657,nan
3658,nan
3659,15
3660,nan
3661,nan
3662,nan
3663,20
3664,nan
3665,nan
3666,20
3667,9
3668,10
3669,17
3670,nan
3671,nan
3672,nan
3673,nan
3674,20
3675,5
3676,23
3677,38
3678,19
3679,nan
3680,nan
3681,nan
3682,nan
3683,nan
3684,62
3685,18
3686,17
3687,nan
3688,14
3689,14
3690,nan
3691,16
3692,17
3693,20
3694,nan
3695,nan
3696,nan
3697,17
3698,nan
3699,nan
3700,14
3701,16
3702,nan
3703,nan
3704,8
3705,23
3706,13
3707,nan
3708,21
3709,21
3710,26
3711,nan
3712,nan
3713,nan
3714,nan
3715,29
3716,nan
3717,nan
3718,15
3719,nan
3720,nan
3721,15
3722,37
3723,14
3724,nan
3725,nan
3726,10
3727,nan
3728,nan
3729,nan
3730,29
3731,nan
3732,nan
3733,nan
3734,nan
3735,8
3736,nan
3737,nan
3738,2
3739,nan
3740,16
3741,25
3742,nan
3743,25
3744,27
3745,nan
3746,nan
3747,nan
3748,31
3749,nan
3750,nan
3751,nan
3752,18
3753,nan
3754,nan
3755,nan
3756,nan
3757,nan
3758,12
3759,4
3760,nan
3761,nan
3762,nan
3763,nan
3764,25
3765,3
3766,nan
3767,nan
3768,nan
3769,nan
3770,nan
3771,25
3772,nan
3773,12
3774,17
3775,nan
3776,nan
3777,nan
3778,nan
3779,nan
3780,nan
3781,nan
3782,17
3783,23
3784,nan
3785,12
3786,18
3787,nan
3788,20
3789,16
3790,33
3791,18
3792,20
3793,nan
3794,nan
3795,nan
3796,10
3797,15
3798,17
3799,20
3800,nan
3801,nan
3802,10
3803,nan
3804,3
3805,nan
3806,nan
3807,nan
3808,nan
3809,nan
3810,8
3811,nan
3812,nan
3813,nan
3814,nan
3815,nan
3816,nan
3817,31
3818,19
3819,4
3820,nan
3821,4
3822,17
3823,nan
3824,nan
3825,20
3826,nan
3827,nan
3828,nan
3829,nan
3830,nan
3831,nan
3832,nan
3833,nan
3834,nan
3835,5
3836,nan
3837,nan
3838,nan
3839,nan
3840,nan
3841,nan
3842,nan
3843,3
3844,8
3845,16
3846,19
3847,7
3848,nan
3849,nan
3850,nan
3851,3
3852,17
3853,nan
3854,9
3855,nan
3856,nan
3857,16
3858,nan
3859,nan
3860,nan
3861,nan
3862,nan
3863,nan
3864,nan
3865,nan
3866,15
3867,nan
3868,nan
3869,nan
3870,nan
3871,nan
3872,nan
3873,nan
3874,nan
3875,nan
3876,nan
3877,nan
3878,nan
3879,nan
3880,12
3881,nan
3882,nan
3883,5
3884,nan
3885,2
3886,18
3887,nan
3888,nan
3889,nan
3890,nan
3891,nan
3892,nan
3893,14
3894,nan
3895,nan
3896,10
3897,1
3898,10
3899,nan
3900,nan
3901,nan
3902,nan
3903,nan
3904,nan
3905,nan
3906,nan
3907,nan
3908,nan
3909,nan
3910,nan
3911,nan
3912,nan
3913,nan
3914,nan
3915,nan
3916,20
3917,nan
3918,nan
3919,13
3920,nan
3921,nan
3922,nan
3923,nan
3924,5
3925,nan
3926,1
3927,22
3928,24
3929,nan
3930,nan
3931,nan
3932,nan
3933,nan
3934,nan
3935,nan
3936,nan
3937,nan
3938,nan
3939,nan
3940,6
3941,nan
3942,nan
3943,nan
3944,nan
3945,13
3946,nan
3947,nan
3948,nan
3949,nan
3950,1
3951,6
3952,nan
3953,nan
3954,nan
3955,nan
3956,nan
3957,nan
3958,nan
3959,nan
3960,nan
3961,nan
3962,nan
3963,nan
3964,nan
3965,nan
3966,nan
3967,nan
3968,2
3969,nan
3970,nan
3971,nan
3972,nan
3973,nan
3974,19
3975,nan
3976,nan
3977,nan
3978,23
3979,nan
3980,nan
3981,18
3982,10
3983,nan
3984,nan
3985,nan
3986,nan
3987,nan
3988,nan
3989,44
3990,9
3991,2
3992,nan
3993,nan
3994,nan
3995,nan
3996,nan
3997,nan
3998,nan
3999,nan
4000,nan
4001,nan
4002,nan
4003,nan
4004,nan
4005,nan
4006,7
4007,nan
4008,2
4009,5
4010,22
4011,8
4012,nan
4013,nan
4014,nan
4015,nan
4016,nan
4017,nan
4018,nan
4019,nan
4020,nan
4021,nan
4022,nan
4023,nan
4024,nan
4025,nan
4026,nan
4027,nan
4028,3
4029,nan
4030,nan
4031,3
4032,nan
4033,nan
4034,2
4035,2
4036,nan
4037,nan
4038,5
4039,nan
4040,nan
4041,nan
4042,nan
4043,nan
4044,1
4045,nan
4046,nan
4047,5
4048,nan
4049,1
4050,1
4051,nan
4052,nan
4053,nan
4054,nan
4055,nan
4056,25
4057,nan
4058,nan
4059,nan
4060,nan
4061,4
4062,4
4063,nan
4064,nan
4065,nan
4066,14
4067,nan
4068,nan
4069,23
4070,nan
4071,nan
4072,nan
4073,nan
4074,nan
4075,nan
4076,nan
4077,nan
4078,nan
4079,nan
4080,nan
4081,nan
4082,nan
4083,2
4084,nan
4085,nan
4086,5
4087,nan
4088,9
4089,6
4090,2
4091,nan
4092,4
4093,nan
4094,nan
4095,nan
4096,6
4097,27
4098,nan
4099,nan
4100,nan
4101,nan
4102,nan
4103,nan
4104,nan
4105,nan
4106,1
4107,nan
4108,nan
4109,nan
4110,nan
4111,22
4112,nan
4113,7
4114,nan
4115,10
4116,nan
4117,nan
4118,nan
4119,13
4120,nan
4121,nan
4122,nan
4123,9
4124,9
4125,nan
4126,nan
4127,26
4128,nan
4129,nan
4130,nan
4131,3
4132,nan
4133,4
4134,nan
4135,5
4136,nan
4137,nan
4138,nan
4139,nan
4140,nan
4141,nan
4142,nan
4143,1
4144,nan
4145,nan
4146,nan
4147,nan
4148,nan
4149,nan
4150,nan
4151,nan
4152,nan
4153,nan
4154,nan
4155,nan
4156,nan
4157,nan
4158,nan
4159,nan
4160,nan
4161,nan
4162,nan
4163,nan
4164,nan
4165,nan
4166,nan
4167,nan
4168,13
4169,nan
4170,nan
4171,nan
4172,7
4173,20
4174,nan
4175,nan
4176,4
4177,nan
4178,9
4179,8
4180,14
4181,8
4182,1
4183,nan
4184,nan
4185,nan
4186,nan
4187,nan
4188,nan
4189,nan
4190,nan
4191,nan
4192,nan
4193,nan
4194,nan
4195,nan
4196,nan
4197,19
4198,nan
4199,nan
4200,nan
4201,nan
4202,nan
4203,nan
4204,nan
4205,nan
4206,nan
4207,nan
4208,nan
4209,nan
4210,nan
4211,nan
4212,nan
4213,6
4214,2
4215,nan
4216,nan
4217,nan
4218,nan
4219,nan
4220,nan
4221,nan
4222,nan
4223,nan
4224,10
4225,4
4226,nan
4227,10
4228,26
4229,6
4230,nan
4231,nan
4232,nan
4233,nan
4234,nan
4235,nan
4236,nan
4237,nan
4238,nan
4239,nan
4240,nan
4241,nan
4242,nan
4243,nan
4244,nan
4245,nan
4246,nan
4247,16
4248,nan
4249,nan
4250,10
4251,9
4252,nan
4253,nan
4254,nan
4255,nan
4256,nan
4257,11
4258,5
4259,17
4260,nan
4261,nan
4262,nan
4263,5
4264,nan
4265,nan
4266,2
4267,nan
4268,nan
4269,nan
4270,5
4271,1
4272,5
4273,nan
4274,nan
4275,nan
4276,3
4277,nan
4278,nan
4279,nan
4280,nan
4281,nan
4282,3
4283,nan
4284,1
4285,nan
4286,nan
4287,nan
4288,nan
4289,nan
4290,nan
4291,nan
4292,nan
4293,nan
4294,nan
4295,nan
4296,nan
4297,nan
4298,nan
4299,nan
4300,nan
4301,nan
4302,nan
4303,nan
4304,nan
4305,7
4306,nan
4307,nan
4308,nan
4309,nan
4310,nan
4311,nan
4312,nan
4313,nan
4314,nan
4315,nan
4316,15
4317,nan
4318,nan
4319,nan
4320,nan
4321,nan
4322,nan
4323,nan
4324,nan
4325,nan
4326,nan
4327,nan
4328,nan
4329,nan
4330,nan
4331,nan
4332,7
4333,3
4334,nan
4335,nan
4336,nan
4337,nan
4338,nan
4339,3
4340,nan
4341,nan
4342,nan
4343,nan
4344,nan
4345,nan
4346,4
4347,nan
4348,nan
4349,nan
4350,nan
4351,nan
4352,nan
4353,nan
4354,nan
4355,nan
4356,nan
4357,nan
4358,nan
4359,nan
4360,nan
4361,nan
4362,nan
4363,nan
4364,nan
4365,nan
4366,nan
4367,nan
4368,nan
4369,nan
4370,3
4371,nan
4372,nan
4373,nan
4374,5
4375,nan
4376,nan
4377,nan
4378,nan
4379,nan
4380,nan
4381,3
4382,nan
4383,8
4384,nan
4385,nan
4386,nan
4387,nan
4388,2
4389,3
4390,nan
4391,nan
4392,nan
4393,nan
4394,5
4395,4
4396,1
4397,nan
4398,nan
4399,nan
4400,nan
4401,1
4402,nan
4403,nan
4404,nan
4405,nan
4406,nan
4407,nan
4408,2
4409,nan
4410,nan
4411,nan
4412,8
4413,nan
4414,nan
4415,nan
4416,2
4417,nan
4418,nan
4419,nan
4420,nan
4421,nan
4422,nan
4423,nan
4424,nan
4425,nan
4426,nan
4427,nan
4428,nan
4429,nan
4430,nan
4431,nan
4432,nan
4433,nan
4434,nan
4435,nan
4436,nan
4437,nan
4438,nan
4439,nan
4440,nan
4441,nan
4442,nan
4443,nan
4444,nan
4445,nan
4446,nan
4447,nan
4448,nan
4449,nan
4450,nan
4451,4
4452,nan
4453,nan
4454,nan
4455,nan
4456,nan
4457,nan
4458,nan
4459,nan
4460,8
4461,nan
4462,nan
4463,nan
4464,nan
4465,nan
4466,3
4467,nan
4468,nan
4469,nan
4470,nan
4471,nan
4472,nan
4473,nan
4474,nan
4475,nan
4476,nan
4477,nan
4478,nan
4479,nan
4480,nan
4481,nan
4482,nan
4483,nan
4484,nan
4485,nan
4486,nan
4487,nan
4488,nan
4489,4
4490,nan
4491,nan
4492,nan
4493,nan
4494,nan
4495,nan
4496,nan
4497,4
4498,4
4499,3
4500,nan
4501,nan
4502,nan
4503,nan
4504,nan
4505,nan
4506,nan
4507,nan
4508,nan
4509,nan
4510,nan
4511,nan
4512,nan
4513,nan
4514,nan
4515,nan
4516,nan
4517,nan
4518,nan
4519,nan
4520,nan
4521,nan
4522,nan
4523,nan
4524,nan
4525,nan
4526,nan
4527,nan
4528,nan
4529,nan
4530,nan
4531,nan
4532,nan
4533,nan
4534,nan
4535,nan
4536,nan
4537,nan
4538,2
4539,nan
4540,nan
4541,nan
4542,nan
4543,nan
4544,nan
4545,nan
4546,nan
4547,nan
4548,nan
4549,nan
4550,nan
4551,nan
4552,nan
4553,nan
4554,nan
4555,nan
4556,nan
4557,nan
4558,nan
4559,nan
4560,nan
4561,nan
4562,nan
4563,nan
4564,nan
4565,nan
4566,nan
4567,nan
4568,nan
4569,nan
4570,nan
4571,nan
4572,nan
4573,nan
4574,nan
4575,nan
4576,nan
4577,2
4578,nan
4579,nan
4580,nan
4581,nan
4582,nan
4583,nan
4584,nan
4585,nan
4586,nan
4587,nan
4588,nan
4589,nan
4590,nan
4591,nan
4592,nan
4593,nan
4594,nan
4595,nan
4596,nan
4597,nan
4598,nan
4599,nan
4600,nan
4601,nan
4602,nan
4603,nan
4604,nan
4605,nan
4606,nan
4607,nan
4608,nan
4609,nan
4610,nan
4611,nan
4612,nan
4613,nan
4614,nan
4615,nan
4616,nan
4617,nan
4618,nan
4619,nan
4620,nan
4621,nan
4622,nan
4623,nan
4624,nan
4625,nan
4626,nan
4627,nan
4628,nan
4629,nan
4630,nan
4631,nan
4632,nan
4633,nan
4634,nan
4635,nan
4636,nan
4637,nan
4638,nan
4639,nan
4640,nan
4641,nan
4642,nan
4643,nan
4644,nan
4645,nan
4646,nan
4647,nan
4648,nan
4649,nan
4650,nan
4651,nan
4652,nan
4653,nan
4654,nan
4655,nan
4656,nan
4657,nan
4658,nan
4659,nan
4660,nan
4661,nan
4662,nan
4663,nan
4664,nan
4665,nan
4666,nan
4667,nan
4668,nan
4669,nan
4670,nan
4671,nan
4672,nan
4673,nan
4674,nan
4675,nan
4676,nan
4677,nan
4678,nan
4679,nan
4680,nan
4681,nan
4682,nan
4683,nan
4684,nan
4685,nan
4686,nan
4687,nan
4688,nan
4689,nan
4690,nan
4691,nan
4692,nan
4693,nan
4694,nan
4695,nan
4696,nan
4697,nan
4698,nan
4699,nan
4700,nan
4701,nan
4702,nan
4703,nan
4704,nan
4705,nan
4706,nan
4707,nan
4708,nan
4709,nan
4710,nan
4711,nan
4712,nan
4713,nan
4714,nan
4715,nan
4716,nan
4717,nan
4718,nan
4719,nan
4720,nan
4721,nan
4722,nan
4723,nan
4724,nan
4725,nan
4726,nan
4727,nan
4728,nan
4729,nan
4730,nan
4731,nan
4732,nan
4733,nan
4734,nan
4735,nan
4736,nan
4737,nan
4738,nan
4739,nan
4740,nan
4741,nan
4742,nan
4743,nan
4744,nan
4745,nan
4746,nan
4747,nan
4748,nan
4749,nan
4750,nan
4751,nan
4752,nan
4753,nan
4754,nan
4755,nan
4756,nan
4757,nan
4758,nan
4759,nan
4760,nan
4761,nan
4762,nan
4763,nan
4764,nan
4765,nan
4766,nan
4767,nan
4768,nan
4769,nan
4770,nan
4771,5
4772,nan
4773,nan
4774,1
4775,nan
4776,nan
4777,nan
4778,nan
4779,nan
4780,nan
4781,nan
4782,nan
4783,nan
4784,nan
4785,nan
4786,nan
4787,nan
4788,nan
4789,nan
4790,nan
4791,nan
4792,nan
4793,nan
4794,nan
4795,nan
4796,nan
4797,nan
4798,nan
4799,nan
4800,nan
4801,nan
4802,nan
4803,nan
4804,nan
4805,nan
4806,nan
4807,nan
4808,nan
4809,nan
4810,nan
4811,nan
4812,nan
4813,nan
4814,nan
4815,nan
4816,nan
4817,nan
4818,nan
4819,nan
4820,nan
4821,nan
4822,nan
4823,nan
4824,nan
4825,nan
4826,nan
4827,nan
4828,nan
4829,nan
4830,nan
4831,nan
4832,nan
4833,nan
4834,nan
4835,nan
4836,nan
4837,nan
4838,nan
4839,nan
4840,nan
4841,nan
4842,nan
4843,nan
4844,nan
4845,nan
4846,nan
4847,nan
4848,nan
4849,nan
4850,nan
4851,nan
4852,nan
4853,nan
4854,nan
4855,nan
4856,nan
4857,nan
4858,nan
4859,nan
4860,nan
4861,nan
4862,nan
4863,nan
4864,nan
4865,nan
4866,nan
4867,nan
4868,nan
4869,nan
4870,nan
4871,nan
4872,nan
4873,nan
4874,nan
4875,nan
4876,nan
4877,nan
4878,nan
4879,nan
4880,nan
4881,nan
4882,nan
4883,nan
4884,nan
4885,nan
4886,nan
4887,nan
4888,nan
4889,nan
4890,nan
4891,nan
4892,nan
4893,nan
4894,nan
4895,nan
4896,nan
4897,nan
4898,nan
4899,nan
4900,nan
4901,nan
4902,nan
4903,nan
4904,nan
4905,nan
4906,nan
4907,nan
4908,nan
4909,nan
4910,nan
4911,nan
4912,nan
4913,nan
4914,nan
4915,nan
4916,nan
4917,nan
4918,nan
4919,nan
4920,nan
4921,nan
4922,nan
4923,nan
4924,nan
4925,nan
4926,2
4927,nan
4928,nan
4929,nan
4930,nan
4931,nan
4932,nan
4933,nan
4934,nan
4935,nan
4936,nan
4937,nan
4938,nan
4939,nan
4940,nan
4941,nan
4942,nan
4943,nan
4944,nan
4945,nan
4946,nan
4947,nan
4948,nan
4949,nan
4950,nan
4951,nan
4952,nan
4953,nan
4954,nan
4955,nan
4956,nan
4957,nan
4958,nan
4959,nan
4960,nan
4961,nan
4962,nan
4963,nan
4964,nan
4965,nan
4966,nan
4967,nan
4968,nan
4969,nan
4970,nan
4971,nan
4972,nan
4973,nan
4974,nan
4975,nan
4976,nan
4977,nan
4978,nan
4979,nan
4980,nan
4981,nan
4982,nan
4983,nan
4984,nan
4985,nan
4986,nan
4987,nan
4988,nan
4989,nan
4990,nan
4991,nan
4992,nan
4993,nan
4994,nan
4995,nan
4996,nan
4997,nan
4998,nan
4999,nan
5000,nan
5001,nan
5002,nan
5003,nan
5004,nan
5005,nan
5006,nan
5007,nan
5008,nan
5009,nan
5010,nan
5011,nan
5012,nan
5013,nan
5014,nan
5015,nan
5016,nan
5017,nan
5018,nan
5019,nan
5020,nan
5021,nan
5022,nan
5023,nan
5024,nan
5025,nan
5026,nan
5027,nan
5028,nan
5029,nan
5030,nan
5031,nan
5032,nan
5033,nan
5034,nan
5035,nan
5036,nan
5037,nan
5038,nan
5039,nan
5040,nan
5041,nan
5042,nan
5043,nan
5044,nan
5045,nan
5046,nan
5047,nan
5048,nan
5049,nan
5050,nan
5051,nan
5052,nan
5053,nan
5054,nan
5055,nan
5056,nan
5057,nan
5058,nan
5059,nan
5060,nan
5061,nan
5062,nan
5063,nan
5064,nan
5065,nan
5066,nan
5067,nan
5068,nan
5069,nan
5070,nan
5071,nan
5072,nan
5073,nan
5074,nan
5075,nan
5076,nan
5077,nan
5078,nan
5079,nan
5080,nan
5081,nan
5082,nan
5083,nan
5084,nan
5085,nan
5086,nan
5087,nan
5088,nan
5089,nan
5090,nan
5091,nan
5092,nan
5093,nan
5094,nan
5095,nan
5096,nan
5097,nan
5098,nan
5099,nan
5100,nan
5101,nan
5102,nan
5103,nan
5104,nan
5105,nan
5106,nan
5107,nan
5108,nan
5109,nan
5110,nan
5111,nan
5112,nan
5113,nan
5114,nan
5115,nan
5116,nan
5117,nan
5118,nan
5119,nan
5120,nan
5121,nan
5122,nan
5123,nan
5124,nan
5125,nan
5126,nan
5127,nan
5128,nan
5129,nan
5130,nan
5131,nan
5132,nan
5133,nan
5134,nan
5135,nan
5136,nan
5137,nan
5138,nan
5139,nan
5140,nan
5141,nan
5142,nan
5143,nan
5144,nan
5145,nan
5146,nan
5147,nan
5148,nan
5149,nan
5150,nan
5151,nan
